Date,,Zsolarpowerwall2_Generation,Zsolarpowerwall2_Consumption,Zsolarpowerwall2_Surplus,Xider_Generation,Xider_Consumption,Xider_Surplus,SR Solaredge_Generation,SR Solaredge_Consumption,SR Solaredge_Surplus,Shygar-A_Generation,Shygar-A_Consumption,Shygar-A__Surplus,Shanon Ranch Valia_Generation,Shanon Ranch Valia_Consumption,Shanon Ranch Valia_Surplus,SDN-Eagle200_Generation,SDN-Eagle200_Consumption,SDN-Eagle200_Surplus,Rust Ohlone_Generation,Rust Ohlone_Consumption,Rust Ohlone_Surplus,Portola Springs - Irvine CA_Generation,Portola Springs - Irvine CA_Consumption,Portola Springs - Irvine CA_Surplus,ParkCrest_A_Generation,ParkCrest_A_Consumption,ParkCrest_A_Surplus,nedriv PV_Generation,nedriv PV_Consumption,nedriv PV_Surplus,Barry's Grid_Generation,Barry's Grid_Consumption,Barry's Grid_Surplus,Chateau Rando_Generation,Chateau Rando_Consumption,Chateau Rando_Surplus,Chula Vista_Generation,Chula Vista_Consumption,Chula Vista_Surplus,Chez Bier_Generation,Chez Bier_Consumption,Chez Bier_Surplus,cwsm_Generation,cwsm_Consumption,cwsm_Surplus,dublin-hills_Generation,dublin-hills_Consumption,dublin-hills_Surplus,Hacienda de Gomez_Generation,Hacienda de Gomez_Consumption,Hacienda de Gomez_Surplus, Mt. Tiburon CA_Generation, Mt. Tiburon CA_Consumption, Mt. Tiburon CA_Surplus,Hadleigh of South Hills_Generation,Hadleigh of South Hills_Consumption,Hadleigh of South Hills_Surplus,Heitman House_Generation,Heitman House_Consumption,Heitman House_Surplus,Modesto (Village One)_Generation,Modesto (Village One)_Consumption,Modesto (Village One)_Surplus,Los Angeles Home_Generation,Los Angeles Home_Consumption,Los Angeles Home_Surplus,LN Home_Generation,LN Home_Consumption,LN Home_Surplus,HHG-Plano_Generation,HHG-Plano_Consumption,HHG-Plano_Surplus,Little Orchard Solar_Generation,Little Orchard Solar_Consumption,Little Orchard Solar_Surplus,JakePV_Generation,JakePV_Consumption,JakePV_Surplus,Koko wa Greenwood_Generation,Koko wa Greenwood_Consumption,Koko wa Greenwood_Surplus,Rendezvous Ridge_Generation,Rendezvous Ridge_Consumption,Rendezvous Ridge_Surplus,Rendezvous Totals_Generation,Rendezvous Totals_Consumption,Rendezvous Totals_Surplus,San_Diego_RP_Generation,San_Diego_RP_Consumption,San_Diego_RP_Surplus,Schaffer_Generation,Schaffer_Consumption,Schaffer_Surplus,SolarEdge24_Generation,SolarEdge24_Consumption,SolarEdge24_Surplus,Smiser Residence_Generation,Smiser Residence_Consumption,Smiser Residence_Surplus
16-05-2022,,54.73,19.037,35.693,35.096,21.667,13.429,40.102,34.483,-47.912,40.297,26.862,13.435,46.927,36.119,10.808,86.149,52.421,33.728,70.513,7.918,62.595,26.258,26.505,-0.247,39.066,28.831,10.235,50.188,24.234,25.954,34.234,28.736,-5.498,79.013,117.688,-38.675,120,43.359,76.641,34.482,28.151,6.331,37.141,22.797,14.344,42.496,18.616,23.88,46.38,13.627,32.753,43.551,34.257,9.294,46.567,-,#VALUE!,29.775,16.283,13.492,67.162,56.131,11.031,44.833,25.201,19.632,48.273,29.901,18.372,22.381,33.744,-11.363,64.225,58.612,5.613,34.633,11.87,22.763,62.76,60.811,1.949,29.002,24.509,4.493,29.002,24.509,4.493,34.622,18.993,15.629,31.692,35.713,-4.021,45.068,16.536,28.532,35.571,20.416,15.155
15-05-2022,,53.182,36.141,17.041,33.417,73.808,-40.391,37.538,39.454,0.937,39.291,50.039,-10.748,43.534,61.218,-17.684,76.699,65.828,10.871,66.05,5.395,60.655,23.471,32.32,-8.849,36.548,39.893,-3.345,48.178,28.889,19.289,30.194,22.687,-7.507,69.428,153.432,-84.004,119.081,44.988,74.093,34.061,41.483,-7.422,36.762,52.975,-16.213,41.889,18.34,23.549,44.976,21.154,23.822,41.019,40.962,0.057,37.43,-,#VALUE!,29.124,18.389,10.735,64.784,118.041,-53.257,40.365,35.724,4.641,44.32,28.817,15.503,22.13,35.267,-13.137,66.516,58.43,8.086,33.072,15.699,17.373,62.77,48.665,14.105,30.244,24.94,5.304,30.244,24.94,5.304,34.695,33.011,1.684,31.204,47.913,-16.709,41.721,17.335,24.386,33.31,19.729,13.581
14-05-2022,,54.954,38.53,16.424,34.306,55.831,-21.525,40.031,45.457,-23.932,38.783,48.149,-9.366,46.122,40.818,5.304,84.755,52.864,31.891,72.141,6.048,66.093,25.805,53.946,-28.141,37.972,49.772,-11.8,49.436,25.659,23.777,23.624,23.444,-0.18,77.254,167.148,-89.894,117.709,96.263,21.446,32.583,42.773,-10.19,36.857,81.194,-44.337,42.273,25.287,16.986,46.542,26.273,20.269,42.338,67.735,-25.397,45.579,-,#VALUE!,29.3,16.491,12.809,65.936,101.005,-35.069,45.218,33.18,12.038,49.443,27,22.443,21.699,33.124,-11.425,66.601,97.543,-30.942,35.184,16.507,18.677,64.321,55.014,9.307,30.161,19.635,10.526,30.161,19.635,10.526,35.729,23.641,12.088,34.369,43.714,-9.345,44.673,20.834,23.839,37.841,21.721,16.12
13-05-2022,,55.185,19.038,36.147,35.034,21.312,13.722,39.238,34.226,-47.948,39.003,36.746,2.257,47.756,68.61,-20.854,87.666,45.469,42.197,71.222,11.025,60.197,26.419,81.541,-55.122,38.934,30.564,8.37,50.021,24.195,25.826,51.751,22.182,-29.569,78.211,133.054,-54.843,118.24,49.342,68.898,34.342,28.435,5.907,36.867,37.144,-0.277,42.638,33.388,9.25,46.487,29.529,16.958,41.531,39.543,1.988,45.862,-,#VALUE!,29.843,17.247,12.596,66.753,49.412,17.341,44.794,22.172,22.622,49.636,29.249,20.387,22.321,39.734,-17.413,66.442,90.976,-24.534,35.13,11.636,23.494,64.385,44.756,19.629,30.616,18.825,11.791,30.616,18.825,11.791,39.479,21.994,17.485,34.945,32.151,2.794,45.123,27.419,17.704,39.069,20.857,18.212
12-05-2022,,56.397,21.803,34.594,36.047,24.785,11.262,40.671,31.543,-42.805,38.516,27.316,11.2,43.782,24.567,19.215,82.119,42.216,39.903,70.868,7.222,63.646,27.53,19.02,8.51,39.919,28.344,11.575,46.26,23.986,22.274,22.53,28.773,6.243,80.163,119.544,-39.381,121.543,44.55,76.993,34.132,28.447,5.685,38.123,44.688,-6.565,44.717,34.569,10.148,47.876,11.331,36.545,40.925,62.242,-21.317,47.053,-,#VALUE!,26.247,14.811,11.436,65.562,45.27,20.292,46.558,19.061,27.497,50.829,27.883,22.946,23.499,43.192,-19.693,67.276,43.289,23.987,36.126,9.84,26.286,0,7.469,-7.469,24.223,18.573,5.65,24.223,18.573,5.65,42.762,13.255,29.507,36.318,29.947,6.371,46.542,27.198,19.344,39.627,20.064,19.563
11-05-2022,,56.864,31.125,25.739,36.566,25.485,11.081,41.394,37.588,-48.669,41.313,29.241,12.072,50.033,77.106,-27.073,91.342,39.435,51.907,71.812,39.003,32.809,27.5,19.787,7.713,40.51,27.095,13.415,52.432,26.02,26.412,25.631,21.925,-3.706,81.219,109.041,-27.822,124.48,36.822,87.658,33.448,24.775,8.673,38.545,41.085,-2.54,43.662,29.862,13.8,49.205,10.773,38.432,45.126,33.273,11.853,48.291,-,#VALUE!,31.729,15.817,15.912,69.698,77.216,-7.518,47.52,19.295,28.225,52.266,29.292,22.974,22.626,37.614,-14.988,67.146,44.096,23.05,36.975,9.752,27.223,59.31,37.989,21.321,9.977,21.838,-11.861,9.977,21.838,-11.861,41.734,28.768,12.966,36.191,29.798,6.393,48.003,25.505,22.498,39.537,23.235,16.302
10-05-2022,,56.424,29.025,27.399,36.258,47.778,-11.52,40.271,30.523,-19.003,38.594,67.382,-28.788,50.455,21.706,28.749,89.051,39.909,49.142,77.186,8.512,68.674,27.845,18.741,9.104,39.904,29.474,10.43,41.128,27.27,13.858,15.001,21.153,6.152,80.006,113.335,-33.329,122.804,38.996,83.808,35.85,50.419,-14.569,39.686,48.9,-9.214,41.817,40.973,0.844,48.33,10.95,37.38,43.147,35.947,7.2,47.253,-,#VALUE!,25.94,21.574,4.366,55.345,-,#VALUE!,46.848,18.199,28.649,51.215,29.839,21.376,17.08,42.277,-25.197,55.885,49.431,6.454,36.295,9.51,26.785,48.729,59.514,-10.785,0.543,22.935,-22.392,0.543,22.935,-22.392,44.748,19.21,25.538,40.392,48.563,-8.171,47.247,23.645,23.602,40.502,29.312,11.19
09-05-2022,,53.456,26.555,26.901,32.995,25.601,7.394,39.08,25.894,-33.288,36.56,26.386,10.174,48.968,24.056,24.912,88.369,38.147,50.222,70.635,6.851,63.784,21.719,35.009,-13.29,38.659,29.239,9.42,33.194,24.128,9.066,35.092,23.789,-11.303,76.77,140.591,-63.821,120.648,44.199,76.449,36.143,21.989,14.154,34.989,28.259,6.73,39.858,32.658,7.2,41.385,13.011,28.374,45.094,43.507,1.587,47.575,-,#VALUE!,17.509,15.465,2.044,58.904,-,#VALUE!,42.106,19.54,22.566,49.977,28.577,21.4,17.34,33.832,-16.492,59.025,78.183,-19.158,34.612,12.089,22.523,64.335,61.499,2.836,0.258,38.312,-38.054,0.258,38.312,-38.054,28.582,29.122,-0.54,34.526,37.147,-2.621,45.648,26.838,18.81,40.096,22.528,17.568
08-05-2022,,39.031,29.022,10.009,19.328,36.241,-16.913,22.522,34.313,-17.4,38.923,28.329,10.594,47.798,24.593,23.205,90.431,42.99,47.441,70.353,8.512,61.841,16.728,18.49,-1.762,26.724,26.679,0.045,32.098,27.835,4.263,35.094,33.11,-1.984,69.744,156.329,-86.585,98.788,49.771,49.017,36.757,29.268,7.489,36.461,27.502,8.959,44.793,18.803,25.99,23.485,6.73,16.755,27.475,76.661,-49.186,36.466,-,#VALUE!,24.062,26.579,-2.517,68.111,-,#VALUE!,35.909,18.226,17.683,43.109,23.633,19.476,22.163,33.553,-11.39,48.482,54.025,-5.543,21.898,12.593,9.305,63.256,34.161,29.095,17.312,94.005,-76.693,17.312,94.005,-76.693,16.343,15.97,0.373,22.275,36.959,-14.684,31.663,28.854,2.809,36.309,21.844,14.465
07-05-2022,,52.582,33.163,19.419,34.722,27.499,7.223,38.557,29.884,-37.107,36.013,36.437,-0.424,45.359,41.676,3.683,85.405,44.142,41.263,65.84,8.519,57.321,27.115,20.267,6.848,36.323,25.038,11.285,45.715,25.851,19.864,42.399,34.323,-8.076,77.331,133.847,-56.516,117.012,42.143,74.869,32.901,42.786,-9.885,39.346,47.511,-8.165,36.045,17.224,18.821,45.109,17.615,27.494,41.357,55.579,-14.222,46.234,-,#VALUE!,27.629,17.867,9.762,68.533,-,#VALUE!,40.685,21.909,18.776,49.381,25.196,24.185,18.159,21.935,-3.776,50.071,4.796,45.275,35.526,10.555,24.971,61.975,54.328,7.647,30.445,26.576,3.869,30.445,26.576,3.869,37.136,23.108,14.028,35.365,40.925,-5.56,44.907,25.176,19.731,37.23,28.773,8.457
06-05-2022,,54.933,33.572,21.361,35.235,24.049,11.186,37.995,26.476,-37.662,29.102,35.69,-6.588,47.236,55.676,-8.44,84.737,52.839,31.898,43.306,8.991,34.315,26.683,22.336,4.347,38.482,28.517,9.965,33.145,21.313,11.832,46.464,28.896,-17.568,74.071,130.364,-56.293,118.554,38.954,79.6,35.331,43.144,-7.813,26.887,37.481,-10.594,34.985,20.334,14.651,46.314,17.492,28.822,15.873,42.089,-26.216,45.562,-,#VALUE!,20.322,20.173,0.149,64.769,-,#VALUE!,44.049,23.585,20.464,49.161,32.498,16.663,23.421,16.74,6.681,64.736,41.323,23.413,35.367,10.31,25.057,64.145,47.034,17.111,27.148,34.533,-7.385,27.148,34.533,-7.385,35.651,17.005,18.646,36.036,34.331,1.705,46.293,24.328,21.965,37.38,22.048,15.332
05-05-2022,,52.893,38.192,14.701,32.942,23.28,9.662,38.396,26.183,-35.845,32.11,33.311,-1.201,45.61,64.854,-19.244,81.907,55.339,26.568,54.811,51.381,3.43,25.743,25.893,-0.15,37.519,27.769,9.75,37.53,24.322,13.208,51.411,21.073,-30.338,78.158,144.86,-66.702,117.419,38.453,78.966,20.198,23.795,-3.597,29.301,60.604,-31.303,41.937,19.142,22.795,43.971,17.368,26.603,35.07,37.151,-2.081,46.701,-,#VALUE!,18.682,12.349,6.333,57.922,-,#VALUE!,45.122,22.056,23.066,47.44,31.517,15.923,10.505,18.743,-8.238,59.198,101.261,-42.063,33.288,11.715,21.573,41.53,42.982,-1.452,27.502,37.765,-10.263,27.502,37.765,-10.263,32.084,15.997,16.087,32.844,38.922,-6.078,44.482,27.268,17.214,39.209,20.86,18.349
04-05-2022,,54.538,34.19,20.348,35.386,24.482,10.904,38.234,26.849,-37.753,38.466,48.204,-9.738,46.955,24.439,22.516,84.885,54.727,30.158,70.975,12.173,58.802,27.08,25.185,1.895,38.842,27.507,11.335,49.305,23.453,25.852,52.489,24.428,-28.061,76.348,126.753,-50.405,118.993,39.047,79.946,27.725,20.793,6.932,36.661,25.013,11.648,42.944,24.68,18.264,46.911,14.458,32.453,44.035,38.979,5.056,46.317,-,#VALUE!,29.591,16.296,13.295,65.168,-,#VALUE!,45.005,24.918,20.087,48.682,34.978,13.704,13.059,12.891,0.168,65.122,44.7,20.422,35.568,9.731,25.837,52.49,48.336,4.154,30.222,33.23,-3.008,30.222,33.23,-3.008,40.439,30.514,9.925,37.276,41.967,-4.691,45.832,26.244,19.588,40.37,19.74,20.63
03-05-2022,,42.621,14.332,28.289,28.121,21.341,6.78,32.131,16.946,-23.726,39.638,37.896,1.742,48.277,19.333,28.944,86.785,39.414,47.371,71.57,6.946,64.624,15.406,27.538,-12.132,31.332,29.371,1.961,50.203,25.995,24.208,53.099,29.536,-23.563,73.677,115.616,-41.939,107.074,42.234,64.84,34.858,21.016,13.842,37.659,26.302,11.357,30.558,32.259,-1.701,35.068,12.853,22.215,42.92,40.335,2.585,46.858,15.029,31.829,30.508,15.041,15.467,69.829,-,#VALUE!,31.018,19.733,11.285,33.982,32.555,1.427,8.42,17.718,-9.298,65.759,52.833,12.926,26.112,12.147,13.965,61.891,50.238,11.653,31.079,19.79,11.289,31.079,19.79,11.289,22.278,27.147,-4.869,21.33,33.94,-12.61,37.155,29.905,7.25,24.087,24.465,-0.378
02-05-2022,,51.32,37.938,13.382,33.501,25.712,7.789,37.695,26.763,-34.552,34.982,29.504,5.478,48.405,41.36,7.045,86.257,41.739,44.518,63.859,7.117,56.742,20.707,21.802,-1.095,35.273,28.939,6.334,33.592,26.666,6.926,53.343,24.362,-28.981,64.847,148.638,-83.791,114.166,37.874,76.292,35.302,20.365,14.937,34.943,22.679,12.264,43.911,26.437,17.474,42.465,20.6,21.865,42.071,33.008,9.063,44.41,50.695,-6.285,24.974,20.904,4.07,67.904,-,#VALUE!,35.568,21.546,14.022,38.636,33.268,5.368,12.474,27.819,-15.345,51.442,39.05,12.392,31.81,12.858,18.952,63.399,43.402,19.997,27.165,46.497,-19.332,27.165,46.497,-19.332,9.285,7.304,1.981,23.413,29.968,-6.555,44.007,29.448,14.559,33.098,21.75,11.348
01-05-2022,,43.141,25.397,17.744,33.403,27.746,5.657,34.959,30.254,-35.911,39.662,44.567,-4.905,48.625,41.709,6.916,86.54,42.933,43.607,71.081,5.685,65.396,25.754,21.698,4.056,24.841,28.301,-3.46,48.887,25.965,22.922,54.128,24.636,-29.492,76.581,154.793,-78.212,113.012,37.998,75.014,32.157,21.334,10.823,37.565,74.725,-37.16,40.561,19.254,21.307,44.79,13.661,31.129,44.543,37.888,6.655,46.51,57.107,-10.597,30.434,12.698,17.736,69.224,-,#VALUE!,44.705,20.134,24.571,47.193,38.378,8.815,21.98,16.759,5.221,65.611,70.886,-5.275,34.191,12.35,21.841,63.8,42.587,21.213,30.318,21.642,8.676,30.318,21.642,8.676,0.089,26.265,-26.176,32.097,14.708,17.389,39.35,35.152,4.198,33.845,25.965,7.88
30-04-2022,,54.213,27.216,26.997,35.229,78.071,-42.842,38.034,30.513,12.329,37.933,37.671,0.262,47.809,31.68,16.129,85.299,42.279,43.02,69.536,6.891,62.645,27.248,26.685,0.563,38.414,26.392,12.022,47.42,24.954,22.466,46.381,43.305,-3.076,75.063,128.161,-53.098,117.034,38.125,78.909,35.434,20.714,14.72,36.99,73.581,-36.591,42.728,33.141,9.587,46.884,13.586,33.298,43.437,41.215,2.222,46.902,30.422,16.48,28.644,10.593,18.051,67.056,-,#VALUE!,45.61,18.838,26.772,49.099,33.034,16.065,22.851,22.238,0.613,65.212,59.215,5.997,35.867,12.037,23.83,48.6,51.74,-3.14,24.867,23.307,1.56,24.867,23.307,1.56,29.442,31.107,-1.665,35.881,45.827,-9.946,46.414,24.832,21.582,41.275,20.351,20.924
29-04-2022,,54.047,22.342,31.705,34.917,24.828,10.089,38.33,25.355,-35.444,37.371,40.568,-3.197,48.239,30.292,17.947,86.418,29.968,56.45,70.115,9.161,60.954,26.51,20.751,5.759,38.139,28.031,10.108,44.712,22.767,21.945,42.594,28.393,-14.201,75.339,92.287,-16.948,117.252,42.523,74.729,35.125,22.044,13.081,36.688,40.317,-3.629,43.661,32.324,11.337,45.953,14.889,31.064,43.094,82.477,-39.383,47.122,10.676,36.446,28.17,14.65,13.52,67.969,-,#VALUE!,43.262,19.477,23.785,48.57,31.244,17.326,11.125,15.401,-4.276,64.692,37.64,27.052,35.08,9.591,25.489,63.349,50.479,12.87,29.864,20.542,9.322,29.864,20.542,9.322,39.818,20.367,19.451,33.18,30.358,2.822,46.452,24.518,21.934,40.829,21.419,19.41
28-04-2022,,46.251,19.259,26.992,28.382,20.709,7.673,28.535,26.024,-33.697,40.498,36.441,4.057,49.645,43.512,6.133,88.21,48.668,39.542,71.71,7.299,64.411,18.722,20.52,-1.798,32.112,24.472,7.64,49.493,27.984,21.509,48.99,26.145,-22.845,64.342,109.499,-45.157,106.614,41.066,65.548,33.936,19.611,14.325,39.519,31.945,7.574,43.659,29.02,14.639,35.938,11.429,24.509,44.197,35.675,8.522,34.994,77.715,-42.721,31.022,19.801,11.221,70.341,-,#VALUE!,32.945,18.592,14.353,39.157,31.092,8.065,12.485,19.356,-6.871,52.194,72.595,-20.401,0,12.403,-12.403,55.459,56.984,-1.525,29.964,27.401,2.563,29.964,27.401,2.563,38.685,31.07,7.615,20.662,33.367,-12.705,36.448,21.353,15.095,35.734,26.997,8.737
27-04-2022,,50.588,34.488,16.1,33.845,25.134,8.711,37.694,25.011,-33.722,40.198,35.243,4.955,46.476,42.416,4.06,82.199,47.023,35.176,68.292,10.79,57.502,26.941,22.43,4.511,36.474,23.314,13.16,46.986,22.807,24.179,42.836,24.371,-18.465,74.07,116.318,-42.248,115.257,43.523,71.734,36.137,21.286,14.851,38.038,19.329,18.709,43.464,24.121,19.343,43.489,12.163,31.326,43.354,31.153,12.201,46.085,53.744,-7.659,30.05,20.836,9.214,67.699,-,#VALUE!,43.53,21.809,21.721,48.739,27.057,21.682,20.957,13.048,7.909,63.723,39.904,23.819,33.662,10.524,23.138,62.94,56.034,6.906,29.333,20.389,8.944,29.333,20.389,8.944,38.336,65.95,-27.614,35.955,35.09,0.865,46.349,16.461,29.888,39.551,22.812,16.739
26-04-2022,,51.017,20.863,30.154,33.017,54.341,-21.324,38.602,25.61,-4.286,38.999,38.883,0.116,34.432,112.659,-78.227,61.074,42.112,18.962,68.299,30.849,37.45,24.87,30.938,-6.068,37.016,25.025,11.991,40.606,24.242,16.364,42.833,16.216,-26.617,69.817,145.616,-75.799,114.727,38.62,76.107,34.269,19.484,14.785,38.591,28.755,9.836,43.069,24.931,18.138,46.074,22.525,23.549,43.317,37.519,5.798,36.386,60.136,-23.75,26.725,19.844,6.881,65.261,-,#VALUE!,39.684,24.906,14.778,42.015,28.981,13.034,24.443,16.588,7.855,62.704,74.082,-11.378,34.59,13.979,20.611,63.155,51.706,11.449,29.19,43.886,-14.696,29.19,43.886,-14.696,46.089,35.016,11.073,29.958,42.75,-12.792,46.417,16.831,29.586,35.336,24.39,10.946
25-04-2022,,53.272,42.414,10.858,34.346,72.122,-37.776,37.221,26.157,11.619,38.542,28.253,10.289,45.84,35.177,10.663,81.614,40.871,40.743,68.682,10.646,58.036,26.701,32.877,-6.176,10.24,24.944,-14.704,44.528,19.794,24.734,47.432,15.786,-31.646,71.714,131.067,-59.353,113.874,41.83,72.044,34.944,21.53,13.414,36.551,26.671,9.88,41.732,24.323,17.409,47.126,19.438,27.688,43.584,36.322,7.262,44.941,66.049,-21.108,27.544,14.567,12.977,65.326,-,#VALUE!,44.398,24.677,19.721,47.988,28.234,19.754,15.574,10.894,4.68,64.337,32.557,31.78,35.228,15.333,19.895,63.935,63.446,0.489,25.2,19.96,5.24,25.2,19.96,5.24,28.761,20.183,8.578,34.742,38.348,-3.606,45.891,16.836,29.055,40.28,18.63,21.65
24-04-2022,,52.62,32.159,20.461,34.335,21.613,12.722,36.872,26.996,-39.718,38.433,37.496,0.937,47.922,31.781,16.141,84.7,39.701,44.999,66.011,5.713,60.298,26.45,24.432,2.018,0,22.162,-22.162,46.801,30.009,16.792,36.954,15.288,-21.666,73.715,155.41,-81.695,113.887,57.462,56.425,34.843,46.781,-11.938,35.896,32.358,3.538,42.067,25.352,16.715,46.604,10.459,36.145,43.833,41.245,2.588,46.42,47.41,-0.99,29.292,15.234,14.058,66.767,-,#VALUE!,44.918,22.132,22.786,47.804,24.573,23.231,5.085,16.237,-11.152,63.995,23.427,40.568,35.16,10.217,24.943,54.058,41.111,12.947,28.891,22.876,6.015,28.891,22.876,6.015,38.487,27.446,11.041,36.746,40.76,-4.014,45.85,16.526,29.324,40.186,22.832,17.354
23-04-2022,,50.668,32.777,17.891,35.435,24.766,10.669,37.292,30.647,-41.316,38.876,39.423,-0.547,48.746,11.564,37.182,85.528,40.022,45.506,67.912,38.024,29.888,27.603,20.018,7.585,0,27.734,-27.734,47.41,27.385,20.025,31.166,19.616,-11.55,75.628,127.233,-51.605,116.629,38.407,78.222,34.269,17.685,16.584,36.273,42.592,-6.319,36.557,35.083,1.474,24.745,10.547,14.198,43.572,38.894,4.678,46.464,37.911,8.553,30.481,22.693,7.788,69.107,-,#VALUE!,45.197,22.464,22.733,48.625,22.488,26.137,9.241,18.244,-9.003,64.755,41.918,22.837,36.046,9.938,26.108,62.038,51.835,10.203,25.951,19.414,6.537,25.951,19.414,6.537,34.145,17.729,16.416,37.407,46.718,-9.311,47.318,15.762,31.556,41.049,20.339,20.71
22-04-2022,,43.279,35.702,7.577,27.199,20.197,7.002,26.934,25.168,-32.17,34.005,36.183,-2.178,45.098,19.236,25.862,70.578,39.382,31.196,64.033,14.976,49.057,22.168,20.148,2.02,0,27.478,-27.478,35.676,24.178,11.498,46.017,24.104,-21.913,78.428,116.088,-37.66,92.097,44.513,47.584,34.804,36.942,-2.138,34.037,24.217,9.82,28.233,33.623,-5.39,41.628,20.324,21.304,31.25,45.235,-13.985,44.275,56.876,-12.601,25.838,22.163,3.675,54.363,-,#VALUE!,40.765,17.849,22.916,43.948,27.492,16.456,15.167,26.31,-11.143,44.361,87.989,-43.628,24.311,9.328,14.983,59.854,46.987,12.867,2.304,19.232,-16.928,2.304,19.232,-16.928,38.717,26.561,12.156,27.558,38.844,-11.286,28.317,15.105,13.212,40.081,24.061,16.02
21-04-2022,,52.23,19.808,32.422,34.867,24.317,10.55,37.285,28.461,-39.011,32.479,35.452,-2.973,28.311,51.176,-22.865,49.674,41.485,8.189,55.047,9.692,45.355,27.174,16.935,10.239,0,23.41,-23.41,4.829,17.994,-13.165,37.217,32.665,-4.552,66.42,139.261,-72.841,113.868,44.335,69.533,35.576,25.758,9.818,31.197,25.776,5.421,42.632,30.705,11.927,46.194,10.348,35.846,33.88,39.77,-5.89,42.255,65.774,-23.519,5.481,18.277,-12.796,28.721,-,#VALUE!,41.824,19.63,22.194,48.025,29.254,18.771,10.928,12.264,-1.336,26.988,45.482,-18.494,35.132,9.93,25.202,62.717,46.179,16.538,0.202,28.646,-28.444,0.202,28.646,-28.444,33.377,31.626,1.751,36.382,35.14,1.242,46.32,15.939,30.381,40.741,21.258,19.483
20-04-2022,,50.202,29.506,20.696,34.315,23.763,10.552,33.499,26.734,-37.286,38.146,39.773,-1.627,47.128,26.909,20.219,83.019,44.429,38.59,61.219,10.15,51.069,26.02,19.577,6.443,0,29.592,-29.592,43.575,27.896,15.679,41.635,49.175,7.54,73.17,126.952,-53.782,110.114,39.491,70.623,21.862,28.899,-7.037,30.39,25.512,4.878,34.457,33.656,0.801,39.837,14.735,25.102,35.001,38.111,-3.11,36.336,57.202,-20.866,30.326,19.398,10.928,67.078,-,#VALUE!,31.261,17.882,13.379,45.154,32.356,12.798,15.353,14.428,0.925,62.06,99.127,-37.067,33.94,11.176,22.764,58.475,50.396,8.079,25.362,42.062,-16.7,25.362,42.062,-16.7,37.337,19.999,17.338,31.808,34.313,-2.505,38.97,19.766,19.204,39.101,22.166,16.935
19-04-2022,,52.409,16.089,36.32,34.809,23.408,11.401,36.763,25.949,-37.35,31.824,72.469,-40.645,44.968,64.601,-19.633,78.609,40.13,38.479,59.344,7.939,51.405,26.547,17.78,8.767,0,31.525,-31.525,21.541,20.42,1.121,47.867,27.63,-20.237,74.699,144.887,-70.188,111.622,42.907,68.715,26.922,26.821,0.101,35.393,28.254,7.139,38.323,35.318,3.005,46.222,13.016,33.206,39.75,44.59,-4.84,44.529,74.512,-29.983,15.117,18.528,-3.411,31.573,-,#VALUE!,44.599,18.424,26.175,47.098,31.559,15.539,17.518,16.792,0.726,46.281,54.958,-8.677,35.16,9.267,25.893,62.726,41.645,21.081,8.252,23.077,-14.825,8.252,23.077,-14.825,25.243,41.838,-16.595,33.596,33.968,-0.372,46.624,26.012,20.612,40.687,21.395,19.292
18-04-2022,,51.182,28.799,22.383,33.442,22.917,10.525,35.452,27.351,-37.876,38.611,36.433,2.178,36.833,27.098,9.735,71.757,39.174,32.583,57.636,8.128,49.508,25.708,21.223,4.485,0,27.779,-27.779,43.45,26.326,17.124,45.717,43.772,-1.945,60.159,123.982,-63.823,111.128,42.029,69.099,32.385,36.75,-4.365,32.002,26.42,5.582,45.378,32.865,12.513,44.433,8.137,36.296,34.024,36.801,-2.777,43.857,35.458,8.399,27.65,20.573,7.077,47.87,-,#VALUE!,40.962,19.595,21.367,43.78,26.835,16.945,22.538,13.043,9.495,59.931,63.011,-3.08,34.829,11.787,23.042,47.26,38.769,8.491,29.609,26.442,3.167,29.609,26.442,3.167,35.274,30.017,5.257,35.196,37.043,-1.847,45.718,25.795,19.923,39.592,24.427,15.165
17-04-2022,,52.269,26.418,25.851,34.038,24.174,9.864,36.957,28.696,-38.56,40.862,42.613,-1.751,46.331,36.927,9.404,81.634,37.469,44.165,68.697,6.739,61.958,26.757,22.142,4.615,0,23.039,-23.039,46.083,26.628,19.455,51.606,19.18,-32.426,74.645,116.926,-42.281,113.666,53.173,60.493,29.141,48.611,-19.47,37.435,31.454,5.981,36.522,35.205,1.317,44.351,10.216,34.135,46.792,40.906,5.886,45.388,38.662,6.726,30.488,16.386,14.102,68.396,-,#VALUE!,42.764,22.269,20.495,47.284,23.087,24.197,16.666,10.678,5.988,64.205,32.964,31.241,34.84,11.017,23.823,61.751,45.294,16.457,29.682,21.653,8.029,29.682,21.653,8.029,39.099,14.949,24.15,35.951,34.012,1.939,46.34,20.176,26.164,41.168,19.941,21.227
